#Gen gab gaB gAb gAB D D_prime r sigma2 sk2 delta X2 OR logOR dev_ab dev_aB dev_Ab dev_AB log_dev_ab log_dev_aB log_dev_Ab log_dev_AB recomb_diff anst_diff recomb_diff_pro anst_diff_pro pA pB ds_recomb ds_anst recomb
154 0.838081830123803 0.100051395248839 0.0607142572682569 0.00115251735910107 -0.00510864229362122 -0.815925895037676 -0.0703097024850935 0.251431574984334 0.237358573695659 -0.0140730012886751 -0.0559714955830503 0.159008398903395 -1.83879825486522 -0.00858901879185614 0.000996155352523894 0.000594236618928658 -3.78738239338482e-05 0.980417334306232 1.00229636508179 1.00136921690315 0.999912796100076 0.836929312764703 -0.0393371379805823 0.991219590733162 0.252716777253442 0.061866774627358 0.10120391260794 -0.114821100089682 -0.0379729177158291 0.1
155 0.83890601877529 0.0997217679095087 0.0602328532610238 0.001139360054178 -0.00505071060642124 -0.815937472017855 -0.0698786637605531 0.250416630652309 0.236472786819122 -0.0139438438331866 -0.0556825790558095 0.159129571633965 -1.83803649268873 -0.00849965273126774 0.000981821904113448 0.000582927744011118 -3.70188334501551e-05 0.980619098440189 1.00226328585383 1.00134314194191 0.999914764618679 0.837766658721111 -0.0394889146484848 0.991327103738381 0.254925227547056 0.0613722133152018 0.100861127963687 -0.115557866338554 -0.0382126559255384 0.1
156 0.839719591392734 0.0993971623799028 0.059756816189434 0.00112643003792936 -0.00499377259090463 -0.815948898060592 -0.0694530269548386 0.249411462048839 0.235595099775007 -0.0138163622738319 -0.0553958593576041 0.159249131384354 -1.8372854389601 -0.00841167512377483 0.000967795885523245 0.000571886136923373 -3.6188035587637e-05 0.980817768385804 1.00223091717989 1.0013176838773 0.999916677440228 0.838593161354801 -0.03964034619047 0.991432617952025 0.257137345781797 0.0608832462273634 0.100523592417832 -0.116294463232338 -0.0384522632214076 0.1
157 0.840522725984038 0.0990774957114209 0.0592860562763628 0.00111372202817879 -0.00493780531135508 -0.815960175722419 -0.0690326894696373 0.248415959894526 0.234725430383806 -0.0136905295107201 -0.0551113121577732 0.159367106374013 -1.83654489292967 -0.00832505708265008 0.000954068847826383 0.000561104085848594 -3.53806063850753e-05 0.981013407497041 1.00219923949406 1.0012928248822 0.999918536461491 0.839409003955858 -0.0397914394350583 0.991536183223642 0.259353076631769 0.0603997783045416 0.1001912177396 -0.117030889742516 -0.0386917388189248 0.1
158 0.841315596540891 0.0987626868281762 0.0588204857367116 0.00110123089422115 -0.00488278648519512 -0.815971307501688 -0.0686175512238295 0.247430016294987 0.233863697405678 -0.0135663188893085 -0.0548289132113003 0.159483524158891 -1.83581465890218 -0.00823977045300739 0.000940632621112349 0.000550574141755651 -3.45957545147689e-05 0.981206077554957 1.00216823387815 1.00126854773827 0.999920343504121 0.840214365646669 -0.039942201091465 0.991637847867232 0.26157236479166 0.0599217166309327 0.0998639177223973 -0.117767144841771 -0.0389310819347053 0.1
159 0.842098373149139 0.0984526564757586 0.0583600187234207 0.00108895165168164 -0.0048286944609766 -0.815982295840183 -0.0682075145775622 0.246453524730449 0.233009820534124 -0.0134437041963245 -0.0545486383732109 0.159598411650483 -1.83509454608059 -0.00815578779024273 0.000927479303788392 0.000540289108107078 -3.3832719814959e-05 0.981395838812857 1.00213788203689 1.00124483581193 0.999922100318036 0.841009421497456 -0.0400926377523385 0.991737658717297 0.263795154973596 0.0594489703751023 0.0995416081274402 -0.118503227504001 -0.0391702917864959 0.1
160 0.842871222095582 0.0981473271716409 0.0579045712752012 0.00107687945757572 -0.0047755081972243 -0.815993143124673 -0.0678024842590288 0.245486380044865 0.232163720389437 -0.0133226596554282 -0.0542704636118443 0.15971179513424 -1.83438436841566 -0.00807308233918536 0.000914601252345897 0.000530242031021207 -3.3090771895907e-05 0.981582750040009 1.00210816627398 1.00122167303159 0.99992380858463 0.841794342638002 -0.0402427558964408 0.991835661182544 0.266021391904157 0.0589814507327769 0.0992242066292166 -0.119239136704315 -0.0394093675931838 0.1
161 0.843634305971348 0.0978466231571686 0.0574540612659227 0.00106500960556094 -0.00472320724209539 -0.816003851688423 -0.0674023672938442 0.244528478434576 0.231325318511936 -0.0132031599226403 -0.0539943650210577 0.159823700287359 -1.8336839444609 -0.00799162801393993 0.000901991071569254 0.000520426189866213 -3.23692088155555e-05 0.981766868563959 1.00207906946939 1.00119904386578 0.999925469919814 0.84256929636579 -0.0403925618912454 0.991931899297333 0.268251020321544 0.0585190708714836 0.0989116327627296 -0.119974871419049 -0.0396483085748003 0.1
162 0.844387783771954 0.0975504703510758 0.057008408355598 0.00105333752137224 -0.00467177171381943 -0.816014423812653 -0.0670070729369094 0.243579717436576 0.230494537355022 -0.013085180081554 -0.0537203188313951 0.159934152195978 -1.83299309723289 -0.00791139937838692 0.000889641605165831 0.000510835088265057 -3.16673558209464e-05 0.981948250311505 1.00205057505748 1.00117693330228 0.999927085876916 0.84333444625058 -0.0405420619954783 0.992026415770985 0.270483984972841 0.0580617458769702 0.098603807872448 -0.120710430625768 -0.0398871139525283 0.1
163 0.845131810994189 0.0972587963044714 0.0565675339429063 0.00104185875843275 -0.00462118228188497 -0.816024861727949 -0.0666165126066636 0.24263999591641 0.229671300278023 -0.012968695638387 -0.0534483014204085 0.160043175371795 -1.8323116540765 -0.00783237162733008 0.000877545926796959 0.000501462445491363 -3.09845641517998e-05 0.982126949848357 1.00202266700618 1.00115532682813 0.999928657949436 0.844089952235761 -0.0406912623615641 0.992119252035063 0.272720230611453 0.0576093927013391 0.0983006550629041 -0.121445813303273 -0.0401257829487084 0.1
164 0.845866539729924 0.0969715301572431 0.0561313611192007 0.00103056899363254 -0.00457142014894077 -0.816035167615633 -0.0662305998216296 0.24170921405575 0.228855531538899 -0.0128536825168509 -0.0531782893220043 0.160150793768136 -1.83163944653503 -0.00775452056825066 0.000865697331490733 0.000492302188237427 -3.03202099028724e-05 0.982303020417563 1.00199532979696 1.00113421041056 0.999930187573662 0.844835970736294 -0.0408401690380415 0.99221044828869 0.27495970199463 0.0571619301128332 0.0980020991508757 -0.122181018431607 -0.0403643147868439 0.1
165 0.846592118756959 0.0966886025958281 0.0556998146239453 0.00101946402326801 -0.00452246703338099 -0.816045343609085 -0.0658492501391586 0.240787273339683 0.22804715628678 -0.0127401170529039 -0.0529102592350515 0.160257030795499 -1.83097631022492 -0.00767782260366501 0.000854089327418598 0.000483348442736431 -2.96736929419128e-05 0.982476513976697 1.00196854840573 1.00111357047867 0.99993167613116 0.84557265473369 -0.0409887879718829 0.992300043542032 0.27720234388116 0.0567192786472133 0.0977080666190961 -0.122916044992064 -0.0406027086916083 0.1
166 0.847308693627031 0.0964099458123008 0.0552728208015334 0.00100853975913502 -0.00447430515258523 -0.816055391795025 -0.0654723810962876 0.239874076543744 0.227246100554365 -0.0126279759893793 -0.0526441880312 0.160361909336581 -1.83032208471485 -0.00760225471404985 0.000842715628018428 0.00047459552722199 -2.90444358802205e-05 0.982647481233896 1.0019423082845 1.00109339390594 0.999933124951144 0.846300153867896 -0.0411371250107672 0.992388075657999 0.27944810102914 0.0562813605606684 0.0974184855714358 -0.123650891967194 -0.0408409638888502 0.1
167 0.848016406751063 0.0961354934647315 0.0548503075594358 0.000997792224769299 -0.00442691720678564 -0.816065314214758 -0.0650999121526262 0.238969527720718 0.226452291250203 -0.0125172364705155 -0.0523800527619751 0.160465451760814 -1.8296766134092 -0.00752779444132157 0.000831570144447964 0.000466037944708968 -2.84318830929911e-05 0.982815971682752 1.00191659534384 1.00107366799351 0.99993453531273 0.847018614526297 -0.0412851859052948 0.992474581392268 0.28169691819391 0.0558480997842051 0.0971332856895008 -0.124385558340809 -0.0410790796056005 0.1
168 0.848715397481767 0.0958651806387712 0.0544322043276337 0.000987217551827696 -0.00438028636353469 -0.816075112865373 -0.0647317646351905 0.238073532187252 0.225665656150846 -0.0124078760364056 -0.0521178306652185 0.160567679938436 -1.82903974343546 -0.00745441987284945 0.000820646978353028 0.000457670376080368 -2.78354997867938e-05 0.982982033636117 1.00189139593604 1.00105438045412 0.999935908447086 0.847728179929945 -0.041432976311136 0.992559596431688 0.283948740126075 0.0554194218794614 0.0968523981905988 -0.12512004309799 -0.041317055070077 0.1
169 0.849405802193688 0.0955989438104175 0.0540184420192899 0.000976811976604503 -0.00433439624274824 -0.816084789700912 -0.0643678616851106 0.237185996510294 0.224886123892908 -0.0122998726173854 -0.051857499170916 0.160668615254099 -1.82841132553565 -0.00738210962598296 0.000809940414935999 0.000449487673465897 -2.72547711116822e-05 0.983145714258848 1.00186669683902 1.00103551939678 0.999937245539469 0.848428990217084 -0.0415805017911275 0.992643155431154 0.286203511569672 0.0549952539958944 0.096575755787022 -0.125854345225093 -0.0415548895116917 0.1
170 0.850087754360784 0.0953367208099225 0.0536089529926164 0.000966571836677041 -0.00428923090230016 -0.8160943466335 -0.0640081282061361 0.236306828493388 0.224113623965023 -0.0121932045283646 -0.0515990359064287 0.160768278620043 -1.82779121396142 -0.0073108428330757 0.000799444916310515 0.000441484853898528 -2.66892013155831e-05 0.983307059599534 1.00184248524085 1.001017073312 0.999938547731175 0.849121182524107 -0.0417277678173057 0.992725292049019 0.288461177260408 0.0545755248292934 0.0963032926465995 -0.126588463709758 -0.0417925821610564 0.1
171 0.850761384631629 0.0950784507868006 0.0532036710138955 0.000956493567675156 -0.00424477482414523 -0.816103785534437 -0.0636524908148711 0.235435937162852 0.223348086699733 -0.0120878504631191 -0.051342418701177 0.160866690488851 -1.82717926637281 -0.00724059912698627 0.000789155115129385 0.000433657093236081 -2.61383129387459e-05 0.983466114621242 1.00181874872497 1.00099903105777 0.999939816121393 0.849804891063954 -0.0418747797729046 0.992806038981088 0.290721681924077 0.0541601645815706 0.0960349443544758 -0.127322397540912 -0.0420301322499875 0.1
172 0.851426820902316 0.094824074175899 0.0528025312216154 0.000946573700169433 -0.00420101290094868 -0.81611310823526 -0.0633008777926716 0.234573232753849 0.222589443265289 -0.0119837894885598 -0.0510876255908322 0.16096387086579 -1.82657534374046 -0.00717135862704232 0.000779065808472996 0.000425999720335566 -2.56016460461583e-05 0.983622923231301 1.00179547525597 1.000981381846 0.999941051768973 0.850480247202141 -0.0420215429542853 0.99288542799329 0.292984970275022 0.0537491049217848 0.0957706478760684 -0.128056145708776 -0.0422675390115144 0.1
173 0.852084188387152 0.0945735326644936 0.0524054700916813 0.000936808856673225 -0.00415793042320146 -0.816122316528773 -0.0629532190391406 0.233718626696385 0.221837625657399 -0.0118810010389858 -0.0508346348210403 0.161059839320767 -1.82597931025111 -0.00710310192545194 0.000769171951986485 0.000418508211468568 -2.50787574959566e-05 0.983777528310169 1.00177265316595 1.00096411522961 0.999942255694106 0.851147379530479 -0.0421680625728121 0.992963489953067 0.295250987014728 0.0533422789483545 0.0955103415211668 -0.128789707204874 -0.0425048016798827 0.1
174 0.852733609687206 0.094326769160375 0.0520124254036651 0.000927195748753782 -0.00411551306680129 -0.816131412170044 -0.0626094460271615 0.232872031601246 0.221092566690925 -0.0117794649103208 -0.050583424850654 0.161154614999906 -1.82539103321634 -0.00703581007413945 0.000759468654254334 0.000411178184966611 -2.45692202419698e-05 0.983929971739423 1.00175027114147 1.00094722109008 0.99994342887993 0.851806413938448 -0.0423143437567111 0.993040254859531 0.297519676830552 0.0529396211524189 0.0952539649091287 -0.129523081022037 -0.0427419194905621 0.1
175 0.853375204856803 0.0940837277608904 0.0516233362080585 0.000917731174248013 -0.00407374688108052 -0.816140396877372 -0.0622694917594091 0.232033361245892 0.22035419999152 -0.011679161254372 -0.0503339743546417 0.161248216636764 -1.82481038298438 -0.00696946457200487 0.000749951171401598 0.000404005396085985 -2.40726226686396e-05 0.984080294428867 1.00172831821101 1.00093068962558 0.999944572274067 0.852457473682556 -0.0424603915528317 0.993115751872465 0.299790984394511 0.0525410673823065 0.0950014589351384 -0.130256266154409 -0.0429788916802513 0.1
176 0.854009091468017 0.0938443537229091 0.0512381427944948 0.00090841201457859 -0.0040326182772626 -0.816149272333223 -0.0619332907262844 0.231202530560323 0.219622459987247 -0.0115800705730758 -0.0500862622265048 0.161340662563189 -1.82423723285481 -0.00690404735257499 0.000740614901911687 0.000396985732082029 -2.35885679566615e-05 0.984228536342834 1.00170678373292 1.00091451133955 0.999945686790074 0.853100679453442 -0.0426062109284133 0.993190009340199 0.3020648543622 0.0521465548090734 0.0947527657374877 -0.130989261597455 -0.043215717486884 0.1
177 0.854635384673247 0.0936085934336789 0.0508567866609075 0.00089923523216633 -0.00399211401733003 -0.816158040185145 -0.0616007788652176 0.230379455612938 0.218897281900155 -0.0114821737127826 -0.04984026758043 0.161431970719852 -1.82367145899616 -0.00683954077204774 0.000731455381650913 0.00039011520748338 -2.31166734777794e-05 0.984374736525665 1.00168565738384 1.00089867702974 0.999946773308841 0.853736149441076 -0.0427518067727729 0.993263054826421 0.304341231371806 0.0517560218930739 0.0945078286658453 -0.131722066347967 -0.0434523961496353 0.1
178 0.855254197265928 0.0933763943825446 0.0504792104835928 0.000890197867934929 -0.00395222120328691 -0.816166702046646 -0.0612718935212901 0.229564053596395 0.218178601737838 -0.0113854518585564 -0.0495959697530588 0.161522158666441 -1.82311294036626 -0.00677592759770873 0.000722468279090636 0.000383389959557166 -2.26565702172571e-05 0.984518933126425 1.00166492914766 1.0008831777777 0.999947832679921 0.854363999397992 -0.042897183898952 0.993334915135965 0.306620060043213 0.0513694083515277 0.0942665922504796 -0.13245467940407 -0.0436889269089267 0.1
179 0.855865639739451 0.0931477051334985 0.0501053580881463 0.00088129703890436 -0.00391292726680064 -0.816175259498051 -0.0609465734091238 0.228756242813486 0.217466356284983 -0.0112898865285039 -0.0493533483049421 0.16161124359155 -1.8225615586351 -0.00671319099670398 0.000713649390718274 0.000376806243956563 -2.2207902222631e-05 0.984661163422868 1.00164458930482 1.00086800493872 0.999948865722797 0.85498434270055 -0.0430423470453516 0.993405616339614 0.308901284977224 0.0509866551270507 0.0940290021724029 -0.133187099765226 -0.0439253090064323 0.1
180 0.85646982034435 0.0929224752985352 0.0497351744212454 0.000872529935869345 -0.00387421995920743 -0.816183714087335 -0.0606247585759934 0.227955942663045 0.2167604830949 -0.0111954595681444 -0.0491123830217189 0.161699242322262 -1.82201719811035 -0.00665131452516621 0.000704994636628766 0.000370360430542582 -2.17703260774232e-05 0.98480146384467 1.00162462842208 1.00085315013212 0.999949873228093 0.855597290408483 -0.0431873008772889 0.99347518379798 0.311184850754846 0.0506077043571147 0.0937950052344045 -0.133919326432245 -0.044161541685085 0.1
181 0.85706684514381 0.0927006555117834 0.0493686055232472 0.000863893821159525 -0.00383608734186724 -0.816192067330929 -0.0603063903661146 0.227163073625886 0.216060920481061 -0.0111021531448251 -0.0488730539150442 0.161786171333438 -1.82147974566521 -0.00659028211767498 0.000696500056288662 0.000364048999372298 -2.13435103985688e-05 0.984939869995969 1.0016050373427 1.00083860523198 0.999950855958732 0.856202951322651 -0.043332049988536 0.993543642184475 0.313470701936718 0.0502324993444068 0.0935645493329429 -0.134651358407288 -0.0443976241890813 0.1
182 0.857656818067555 0.0924821974043892 0.0490055985015772 0.00085538602647808 -0.00379851777685446 -0.816200320714502 -0.0599914113860655 0.226377557250804 0.215367607508632 -0.0110099497421723 -0.0486353412232221 0.161872046756725 -1.82094909066866 -0.0065300780770412 0.000688161804465194 0.000357868536846188 -2.09271353563792e-05 0.985076416677224 1.00158580717699 1.00082436235822 0.999951814651041 0.856801432041078 -0.0434765989028119 0.993611015507429 0.31575878306257 0.0498609845280553 0.0933375834308673 -0.135383194693873 -0.0446335557638875 0.1
